order_id;product_name;fournisseur;order_date;quantity;unit_price;total_price
38;Souris sans fil;KeyboardPro;01/01/2024;13;943.9;12270.75
39;"Moniteur ultra-large 34""";DisplayWorld;01/01/2024;19;107.67;2045.66
40;Enceintes de bureau;DataStore;01/01/2024;40;2041.62;81664.84
41;Station meteo connectee;KeyboardPro;01/01/2024;31;559.57;17346.71
42;Cle de securite USB;DataStore;01/01/2024;32;326.35;10443.22
43;Disque dur SSD 2TB;DisplayWorld;01/01/2024;30;1688.28;50648.32
44;Kit de montage PC;MouseMaster;01/01/2024;23;1628.54;37456.33
45;Ventilateur PC RGB;DataStore;01/01/2024;34;1196.58;40683.71
46;Cable DisplayPort;TechSolutions;01/01/2024;46;1905.75;87664.28
47;Microphone USB professionnel;TechSolutions;01/01/2024;11;1069.16;11760.77
48;Ecran gaming 144Hz;DisplayWorld;01/01/2024;33;1936.01;63888.17
49;Disque dur externe SSD 1TB;MouseMaster;01/01/2024;25;1624.07;40601.63
50;Adaptateur USB-C vers HDMI;MouseMaster;01/01/2024;31;1806.11;55989.28
51;Support vertical pour laptop;DataStore;01/01/2024;47;1227.28;57682.35
52;"Disque dur interne 2.5""";TechSolutions;01/01/2024;23;1861.39;42811.9
53;Clavier ergonomique;MouseMaster;01/01/2024;14;1569.1;21967.41
54;Souris gamer sans fil;DisplayWorld;01/01/2024;37;1373.22;50809.18
55;"Ecran 24"" Full HD";TechSolutions;01/01/2024;31;1032.53;32008.39
56;Camera de conference;KeyboardPro;01/01/2024;17;1424.81;24221.85
57;Enceintes Bluetooth portables;MouseMaster;01/01/2024;11;594.43;6538.76
58;Disque SSD PCIe NVMe;TechSolutions;01/01/2024;20;1551.37;31027.37
59;Hub USB-C multiport;DisplayWorld;01/01/2024;44;1751.83;77080.65
60;Cable d’alimentation secteur;DataStore;01/01/2024;22;1558.44;34285.67
61;Disque dur externe 4TB;DisplayWorld;01/01/2024;27;2207.72;59608.52
62;Cle de cryptage USB;DisplayWorld;01/01/2024;25;2295.86;57396.62
63;Support pour moniteur;MouseMaster;01/01/2024;9;595.63;5360.71
64;Disque dur interne 3TB;MouseMaster;01/01/2024;30;634.32;19029.59
65;Microphone de studio;DataStore;01/01/2024;21;1589.3;33375.28
66;"Ecran 32"" 4K UHD";DataStore;01/01/2024;10;598.42;5984.23
67;Disque SSD portable 512GB;KeyboardPro;01/01/2024;36;1625.73;58526.12
68;Cable USB 3.0;KeyboardPro;01/01/2024;12;1420.07;17040.79
69;Ventilateur pour GPU;TechSolutions;01/01/2024;21;1044.64;21937.35
70;Disque dur interne 1TB;DataStore;01/01/2024;25;833.13;20828.29
71;Clavier mecanique retroeclaire;DataStore;01/01/2024;27;1600.6;43216.31
72;Souris optique gaming;MouseMaster;01/01/2024;19;341.76;6493.37
73;"Ecran portable 13""";DataStore;01/01/2024;25;857.99;21449.68
74;Camera de webcam 4K;DisplayWorld;01/01/2024;53;1049.15;55605.1
75;Disque dur externe 5TB;DisplayWorld;01/01/2024;17;523.94;8907.02
76;Adaptateur Ethernet USB;MouseMaster;01/01/2024;34;2140.02;72760.52
77;Support pour disque dur;MouseMaster;01/01/2024;43;1659.03;71338.29
78;Disque SSD SATA 1TB;KeyboardPro;01/01/2024;10;626.66;6266.65
79;Cle USB 64GB;MouseMaster;01/01/2024;20;803.35;16066.93
80;Microphone de streaming;MouseMaster;01/01/2024;16;160.61;2569.69
81;"Ecran 27"" IPS";KeyboardPro;01/01/2024;42;472.3;19836.52
82;Enceintes de gaming 5.1;DisplayWorld;01/01/2024;38;503.27;19124.2
83;Disque dur interne 4TB;TechSolutions;01/01/2024;24;1341.25;32189.93
84;Cable HDMI 2.0;DataStore;01/01/2024;22;1321.33;29069.16
85;Disque SSD M.2 1TB;TechSolutions;01/01/2024;44;964.39;42433.26
86;Support pour casque audio;DataStore;01/01/2024;19;277.63;5275.06
87;Disque dur interne 6TB;TechSolutions;01/01/2024;15;678.23;10173.45
88;Cle de securite biometrie;DisplayWorld;01/01/2024;26;1414.19;36769.01
89;Support pour laptop avec refroidissement;DisplayWorld;01/01/2024;39;368.03;14353.27
90;Laptop Gaming ROG;TechSolutions;16/01/2024;15;1080.05;16200.71
91;SSD 1TB NVMe;MouseMaster;16/01/2024;15;917.8;13766.95
92;"Moniteur 27"" 4K";TechSolutions;16/01/2024;34;878.03;29852.87
93;Clavier mecanique;TechSolutions;16/01/2024;16;1383.0;22127.98
94;Souris Gaming RGB;DisplayWorld;16/01/2024;10;1286.03;12860.32
95;Carte graphique RTX 3080;KeyboardPro;16/01/2024;41;1257.04;51538.44
96;RAM 16GB DDR4;DisplayWorld;16/01/2024;27;443.62;11977.73
97;Disque dur externe 2TB;DataStore;16/01/2024;33;619.96;20458.58
98;Casque audio gaming;KeyboardPro;16/01/2024;41;1040.66;42667.15
99;Imprimante laser couleur;MouseMaster;16/01/2024;15;1921.15;28817.25
100;Webcam HD 1080p;DisplayWorld;16/01/2024;16;1690.41;27046.58
101;Enceintes Bluetooth;DataStore;16/01/2024;25;1516.26;37906.48
102;Station d'accueil USB-C;MouseMaster;16/01/2024;28;953.34;26693.6
103;Powerbank 20000mAh;MouseMaster;16/01/2024;28;1648.35;46153.75
104;Routeur Wi-Fi 6;KeyboardPro;16/01/2024;34;605.01;20570.21
105;Switch Ethernet 24 ports;DataStore;16/01/2024;32;1678.68;53717.66
106;Microphone cardioide;KeyboardPro;16/01/2024;10;1763.44;17634.38
107;Disque SSD portable 1TB;DisplayWorld;16/01/2024;23;1282.37;29494.45
108;Ventilateur CPU RGB;TechSolutions;16/01/2024;31;1010.17;31315.12
109;Boitier PC ATX;MouseMaster;16/01/2024;16;620.05;9920.83
110;Alimentation 750W;DisplayWorld;16/01/2024;25;856.97;21424.3
111;Kit de refroidissement liquide;TechSolutions;16/01/2024;28;426.07;11930.05
112;Cle USB 128GB;TechSolutions;16/01/2024;26;1137.38;29571.82
113;Hub USB 4 ports;KeyboardPro;16/01/2024;13;2016.81;26218.57
114;Adaptateur HDMI 4K;DisplayWorld;16/01/2024;24;933.5;22404.1
115;"Ecran tactile 15""";DataStore;16/01/2024;36;1321.53;47575.07
116;Projecteur portable;MouseMaster;16/01/2024;37;502.8;18603.51
117;Tablette graphique;KeyboardPro;16/01/2024;52;817.79;42525.31
118;"Disque dur interne 3.5""";DataStore;16/01/2024;16;521.2;8339.22
119;Carte mere Z490;MouseMaster;16/01/2024;27;1661.33;44855.9
120;Barre de son 2.1;KeyboardPro;16/01/2024;20;685.49;13709.77
121;Camera de securite IP;DisplayWorld;16/01/2024;44;610.3;26853.37
122;Disque SSD M.2 512GB;DataStore;16/01/2024;40;66.55;2661.82
123;Support pour laptop;DisplayWorld;16/01/2024;47;1787.52;84013.67
124;Cable Ethernet CAT6;DataStore;16/01/2024;22;547.56;12046.42
125;Disque dur NAS 8TB;TechSolutions;16/01/2024;23;932.13;21439.01
126;Clavier retroeclaire;TechSolutions;16/01/2024;11;96.8;1064.85
127;Souris sans fil;TechSolutions;16/01/2024;33;1197.37;39513.19
128;"Moniteur ultra-large 34""";MouseMaster;16/01/2024;36;216.23;7784.15
129;Enceintes de bureau;DisplayWorld;16/01/2024;25;1790.0;44749.98
130;Station meteo connectee;DisplayWorld;16/01/2024;30;932.94;27988.23
131;Cle de securite USB;DisplayWorld;16/01/2024;37;126.85;4693.52
132;Disque dur SSD 2TB;DisplayWorld;16/01/2024;22;1460.68;32134.94
133;Kit de montage PC;MouseMaster;16/01/2024;14;1656.17;23186.36
134;Ventilateur PC RGB;TechSolutions;16/01/2024;17;1023.03;17391.56
135;Cable DisplayPort;DisplayWorld;16/01/2024;29;1762.43;51110.54
136;Microphone USB professionnel;DataStore;16/01/2024;15;1487.36;22310.41
137;Ecran gaming 144Hz;MouseMaster;16/01/2024;38;472.66;17961.16
138;Disque dur externe SSD 1TB;TechSolutions;16/01/2024;35;905.49;31692.31
139;Adaptateur USB-C vers HDMI;MouseMaster;16/01/2024;49;1836.96;90010.98
140;Support vertical pour laptop;MouseMaster;16/01/2024;14;1257.53;17605.4
141;"Disque dur interne 2.5""";DisplayWorld;16/01/2024;48;1596.5;76632.03
142;Clavier ergonomique;TechSolutions;16/01/2024;23;2147.05;49382.13
143;Souris gamer sans fil;DisplayWorld;16/01/2024;18;1233.17;22197.1
144;"Ecran 24"" Full HD";TechSolutions;16/01/2024;17;1274.68;21669.61
145;Camera de conference;MouseMaster;16/01/2024;27;361.07;9748.91
146;Enceintes Bluetooth portables;DataStore;16/01/2024;38;1983.26;75363.91
147;Disque SSD PCIe NVMe;MouseMaster;16/01/2024;32;968.94;31006.02
148;Hub USB-C multiport;DisplayWorld;16/01/2024;27;1781.31;48095.32
149;Cable d’alimentation secteur;TechSolutions;16/01/2024;47;279.29;13126.76
150;Disque dur externe 4TB;DisplayWorld;16/01/2024;11;329.6;3625.63
151;Cle de cryptage USB;TechSolutions;16/01/2024;15;1155.79;17336.87
152;Support pour moniteur;KeyboardPro;16/01/2024;14;166.25;2327.47
153;Disque dur interne 3TB;MouseMaster;16/01/2024;41;1028.43;42165.6
154;Microphone de studio;DisplayWorld;16/01/2024;20;214.23;4284.68
155;"Ecran 32"" 4K UHD";DataStore;16/01/2024;38;69.67;2647.62
156;Disque SSD portable 512GB;MouseMaster;16/01/2024;18;1250.01;22500.24
157;Cable USB 3.0;MouseMaster;16/01/2024;38;1757.7;66792.7
158;Ventilateur pour GPU;MouseMaster;16/01/2024;12;1452.24;17426.83
159;Disque dur interne 1TB;MouseMaster;16/01/2024;39;908.31;35423.93
160;Clavier mecanique retroeclaire;DataStore;16/01/2024;40;630.56;25222.27
161;Souris optique gaming;DisplayWorld;16/01/2024;29;1112.61;32265.71
162;"Ecran portable 13""";DataStore;16/01/2024;22;1671.14;36764.98
163;Camera de webcam 4K;TechSolutions;16/01/2024;21;720.92;15139.25
164;Disque dur externe 5TB;TechSolutions;16/01/2024;17;1388.85;23610.52
165;Adaptateur Ethernet USB;DisplayWorld;16/01/2024;48;1774.12;85157.93
166;Support pour disque dur;MouseMaster;16/01/2024;26;774.43;20135.17
167;Disque SSD SATA 1TB;TechSolutions;16/01/2024;23;1146.67;26373.32
168;Cle USB 64GB;KeyboardPro;16/01/2024;23;979.44;22527.08
169;Microphone de streaming;DataStore;16/01/2024;18;831.08;14959.4
170;"Ecran 27"" IPS";KeyboardPro;16/01/2024;47;1155.76;54320.5
171;Enceintes de gaming 5.1;DataStore;16/01/2024;9;2429.13;21862.15
172;Disque dur interne 4TB;KeyboardPro;16/01/2024;43;205.06;8817.6
173;Cable HDMI 2.0;MouseMaster;16/01/2024;16;314.35;5029.59
174;Disque SSD M.2 1TB;TechSolutions;16/01/2024;40;678.31;27132.59
175;Support pour casque audio;MouseMaster;16/01/2024;37;99.06;3665.08
176;Disque dur interne 6TB;DataStore;16/01/2024;15;922.5;13837.52
177;Cle de securite biometrie;KeyboardPro;16/01/2024;15;245.95;3689.24
178;Support pour laptop avec refroidissement;TechSolutions;16/01/2024;14;1379.1;19307.35
179;Laptop Gaming ROG;TechSolutions;31/01/2024;35;94.26;3299.26
180;SSD 1TB NVMe;TechSolutions;31/01/2024;30;1155.65;34669.51
181;"Moniteur 27"" 4K";KeyboardPro;31/01/2024;52;364.82;18970.83
182;Clavier mecanique;DataStore;31/01/2024;34;1071.68;36437.08
183;Souris Gaming RGB;KeyboardPro;31/01/2024;31;1160.1;35962.95
184;Carte graphique RTX 3080;DisplayWorld;31/01/2024;17;942.33;16019.64
185;RAM 16GB DDR4;DataStore;31/01/2024;12;229.54;2754.49
186;Disque dur externe 2TB;DataStore;31/01/2024;47;757.87;35619.82
187;Casque audio gaming;MouseMaster;31/01/2024;13;228.86;2975.18
188;Imprimante laser couleur;MouseMaster;31/01/2024;42;1543.72;64836.38
189;Webcam HD 1080p;KeyboardPro;31/01/2024;34;1504.52;51153.69
190;Enceintes Bluetooth;MouseMaster;31/01/2024;22;88.71;1951.73
191;Station d'accueil USB-C;KeyboardPro;31/01/2024;29;1646.21;47740.19
192;Powerbank 20000mAh;DataStore;31/01/2024;32;844.38;27020.04
193;Routeur Wi-Fi 6;KeyboardPro;31/01/2024;44;196.66;8653.03
194;Switch Ethernet 24 ports;MouseMaster;31/01/2024;35;775.99;27159.72
195;Microphone cardioide;TechSolutions;31/01/2024;43;1327.57;57085.36
196;Disque SSD portable 1TB;KeyboardPro;31/01/2024;33;145.52;4802.23
197;Ventilateur CPU RGB;KeyboardPro;31/01/2024;19;498.64;9474.2
198;Boitier PC ATX;MouseMaster;31/01/2024;14;205.3;2874.26
199;Alimentation 750W;DisplayWorld;31/01/2024;23;1676.91;38568.95
200;Kit de refroidissement liquide;DataStore;31/01/2024;34;190.94;6491.93
201;Cle USB 128GB;DisplayWorld;31/01/2024;32;1480.36;47371.45
202;Hub USB 4 ports;DisplayWorld;31/01/2024;36;1496.83;53885.98
203;Adaptateur HDMI 4K;DataStore;31/01/2024;17;441.85;7511.48
204;"Ecran tactile 15""";TechSolutions;31/01/2024;24;572.49;13739.84
205;Projecteur portable;DataStore;31/01/2024;29;960.44;27852.8
206;Tablette graphique;KeyboardPro;31/01/2024;17;825.25;14029.31
207;"Disque dur interne 3.5""";KeyboardPro;31/01/2024;51;1481.54;75558.41
208;Carte mere Z490;MouseMaster;31/01/2024;38;859.02;32642.81
209;Barre de son 2.1;DisplayWorld;31/01/2024;39;794.84;30998.87
210;Camera de securite IP;MouseMaster;31/01/2024;27;167.75;4529.16
211;Disque SSD M.2 512GB;KeyboardPro;31/01/2024;15;868.03;13020.39
212;Support pour laptop;DisplayWorld;31/01/2024;42;555.98;23351.05
213;Cable Ethernet CAT6;TechSolutions;31/01/2024;19;1731.62;32900.84
214;Disque dur NAS 8TB;DisplayWorld;31/01/2024;37;448.1;16579.78
215;Clavier retroeclaire;DataStore;31/01/2024;46;163.86;7537.57
216;Souris sans fil;MouseMaster;31/01/2024;9;559.53;5035.8
217;"Moniteur ultra-large 34""";KeyboardPro;31/01/2024;47;909.46;42744.75
218;Enceintes de bureau;MouseMaster;31/01/2024;25;1603.92;40098.07
219;Station meteo connectee;TechSolutions;31/01/2024;38;475.81;18080.96
220;Cle de securite USB;TechSolutions;31/01/2024;38;1274.79;48442.2
221;Disque dur SSD 2TB;KeyboardPro;31/01/2024;27;1641.63;44323.9
222;Kit de montage PC;DataStore;31/01/2024;10;542.59;5425.89
223;Ventilateur PC RGB;DisplayWorld;31/01/2024;31;1523.35;47223.94
224;Cable DisplayPort;KeyboardPro;31/01/2024;50;1608.28;80414.06
225;Microphone USB professionnel;DataStore;31/01/2024;14;1641.05;22974.69
226;Ecran gaming 144Hz;DataStore;31/01/2024;35;1739.54;60883.87
227;Disque dur externe SSD 1TB;DataStore;31/01/2024;16;607.68;9722.81
228;Adaptateur USB-C vers HDMI;DataStore;31/01/2024;17;2355.76;40047.92
229;Support vertical pour laptop;TechSolutions;31/01/2024;41;190.6;7814.42
230;"Disque dur interne 2.5""";DataStore;31/01/2024;21;320.35;6727.34
231;Clavier ergonomique;KeyboardPro;31/01/2024;29;1853.39;53748.38
232;Souris gamer sans fil;DisplayWorld;31/01/2024;47;679.22;31923.32
233;"Ecran 24"" Full HD";DataStore;31/01/2024;25;1750.82;43770.44
234;Camera de conference;DataStore;31/01/2024;35;218.38;7643.31
235;Enceintes Bluetooth portables;MouseMaster;31/01/2024;16;1995.02;31920.25
236;Disque SSD PCIe NVMe;MouseMaster;31/01/2024;37;412.36;15257.35
237;Hub USB-C multiport;TechSolutions;31/01/2024;12;873.11;10477.33
238;Cable d’alimentation secteur;KeyboardPro;31/01/2024;32;792.12;25347.89
239;Disque dur externe 4TB;MouseMaster;31/01/2024;22;1282.91;28224.12
240;Cle de cryptage USB;MouseMaster;31/01/2024;63;1043.48;65739.05
241;Support pour moniteur;MouseMaster;31/01/2024;20;1859.79;37195.79
242;Disque dur interne 3TB;DataStore;31/01/2024;17;1843.4;31337.8
243;Microphone de studio;TechSolutions;31/01/2024;29;1982.14;57482.02
244;"Ecran 32"" 4K UHD";KeyboardPro;31/01/2024;35;679.05;23766.73
245;Disque SSD portable 512GB;TechSolutions;31/01/2024;45;1018.86;45848.71
246;Cable USB 3.0;DisplayWorld;31/01/2024;17;2092.23;35567.93
247;Ventilateur pour GPU;DisplayWorld;31/01/2024;53;1704.17;90321.19
248;Disque dur interne 1TB;KeyboardPro;31/01/2024;19;962.36;18284.77
249;Clavier mecanique retroeclaire;MouseMaster;31/01/2024;30;765.27;22958.07
250;Souris optique gaming;DisplayWorld;31/01/2024;13;1546.85;20109.1
251;"Ecran portable 13""";KeyboardPro;31/01/2024;49;276.44;13545.51
252;Camera de webcam 4K;DataStore;31/01/2024;20;1398.46;27969.2
253;Disque dur externe 5TB;MouseMaster;31/01/2024;33;305.04;10066.47
254;Adaptateur Ethernet USB;TechSolutions;31/01/2024;32;1786.23;57159.39
255;Support pour disque dur;TechSolutions;31/01/2024;55;209.64;11529.94
256;Disque SSD SATA 1TB;TechSolutions;31/01/2024;28;1360.29;38088.07
257;Cle USB 64GB;DisplayWorld;31/01/2024;21;1551.67;32585.16
258;Microphone de streaming;DisplayWorld;31/01/2024;30;2004.56;60136.68
259;"Ecran 27"" IPS";DisplayWorld;31/01/2024;14;1312.08;18369.06
260;Enceintes de gaming 5.1;DisplayWorld;31/01/2024;26;874.24;22730.16
261;Disque dur interne 4TB;TechSolutions;31/01/2024;27;914.21;24683.57
262;Cable HDMI 2.0;DisplayWorld;31/01/2024;27;1904.46;51420.44
263;Disque SSD M.2 1TB;MouseMaster;31/01/2024;36;1031.53;37135.17
264;Support pour casque audio;KeyboardPro;31/01/2024;43;810.08;34833.62
265;Disque dur interne 6TB;TechSolutions;31/01/2024;49;512.76;25125.47
266;Cle de securite biometrie;MouseMaster;31/01/2024;23;1480.95;34061.93
267;Support pour laptop avec refroidissement;DisplayWorld;31/01/2024;36;1210.05;43561.65
268;Laptop Gaming ROG;KeyboardPro;15/02/2024;24;1203.94;28894.6
269;SSD 1TB NVMe;DisplayWorld;15/02/2024;26;786.67;20453.49
270;"Moniteur 27"" 4K";DisplayWorld;15/02/2024;11;1202.41;13226.56
271;Clavier mecanique;TechSolutions;15/02/2024;17;146.09;2483.46
272;Souris Gaming RGB;DataStore;15/02/2024;17;385.83;6559.05
273;Carte graphique RTX 3080;TechSolutions;15/02/2024;39;1710.11;66694.34
274;RAM 16GB DDR4;DisplayWorld;15/02/2024;31;982.63;30461.51
275;Disque dur externe 2TB;DataStore;15/02/2024;12;827.02;9924.25
276;Casque audio gaming;DisplayWorld;15/02/2024;25;1133.54;28338.4
277;Imprimante laser couleur;DisplayWorld;15/02/2024;35;2212.87;77450.3
278;Webcam HD 1080p;DisplayWorld;15/02/2024;41;1382.39;56677.95
279;Enceintes Bluetooth;MouseMaster;15/02/2024;40;806.07;32242.69
280;Station d'accueil USB-C;KeyboardPro;15/02/2024;18;242.69;4368.42
281;Powerbank 20000mAh;MouseMaster;15/02/2024;51;2074.86;105817.67
282;Routeur Wi-Fi 6;KeyboardPro;15/02/2024;21;849.59;17841.31
283;Switch Ethernet 24 ports;MouseMaster;15/02/2024;16;217.09;3473.41
284;Microphone cardioide;DataStore;15/02/2024;44;1973.33;86826.35
285;Disque SSD portable 1TB;DataStore;15/02/2024;36;1486.91;53528.9
286;Ventilateur CPU RGB;DataStore;15/02/2024;10;865.48;8654.81
287;Boitier PC ATX;DataStore;15/02/2024;34;631.95;21486.25
288;Alimentation 750W;MouseMaster;15/02/2024;23;871.7;20049.06
289;Kit de refroidissement liquide;TechSolutions;15/02/2024;35;1079.48;37781.77
290;Cle USB 128GB;TechSolutions;15/02/2024;43;144.06;6194.46
291;Hub USB 4 ports;TechSolutions;15/02/2024;48;769.33;36927.83
292;Adaptateur HDMI 4K;DataStore;15/02/2024;52;214.11;11133.82
293;"Ecran tactile 15""";TechSolutions;15/02/2024;32;101.03;3232.89
294;Projecteur portable;TechSolutions;15/02/2024;18;1341.3;24143.47
295;Tablette graphique;TechSolutions;15/02/2024;12;226.35;2716.19
296;"Disque dur interne 3.5""";TechSolutions;15/02/2024;39;1176.57;45886.07
297;Carte mere Z490;KeyboardPro;15/02/2024;33;677.75;22365.89
298;Barre de son 2.1;TechSolutions;15/02/2024;20;503.86;10077.22
299;Camera de securite IP;MouseMaster;15/02/2024;14;738.92;10344.81
300;Disque SSD M.2 512GB;TechSolutions;15/02/2024;32;236.2;7558.32
301;Support pour laptop;DataStore;15/02/2024;32;204.56;6546.04
302;Cable Ethernet CAT6;DisplayWorld;15/02/2024;37;1242.03;45954.96
303;Disque dur NAS 8TB;KeyboardPro;15/02/2024;12;1237.96;14855.46
304;Clavier retroeclaire;DataStore;15/02/2024;20;441.9;8838.04
305;Souris sans fil;TechSolutions;15/02/2024;40;699.39;27975.76
306;"Moniteur ultra-large 34""";KeyboardPro;15/02/2024;37;466.71;17268.31
307;Enceintes de bureau;KeyboardPro;15/02/2024;29;661.45;19182.0
308;Station meteo connectee;TechSolutions;15/02/2024;7;784.61;5492.27
309;Cle de securite USB;DataStore;15/02/2024;28;321.01;8988.31
310;Disque dur SSD 2TB;MouseMaster;15/02/2024;35;469.13;16419.69
311;Kit de montage PC;MouseMaster;15/02/2024;32;1326.22;42439.01
312;Ventilateur PC RGB;DataStore;15/02/2024;29;482.07;13979.89
313;Cable DisplayPort;DataStore;15/02/2024;32;1523.78;48760.82
314;Microphone USB professionnel;KeyboardPro;15/02/2024;42;309.95;13017.77
315;Ecran gaming 144Hz;KeyboardPro;15/02/2024;28;1570.67;43978.64
316;Disque dur externe SSD 1TB;TechSolutions;15/02/2024;44;1470.07;64682.89
317;Adaptateur USB-C vers HDMI;MouseMaster;15/02/2024;15;193.78;2906.77
318;Support vertical pour laptop;DisplayWorld;15/02/2024;45;1364.48;61401.57
319;"Disque dur interne 2.5""";DataStore;15/02/2024;30;1559.57;46787.06
320;Clavier ergonomique;TechSolutions;15/02/2024;38;382.93;14551.21
321;Souris gamer sans fil;KeyboardPro;15/02/2024;57;1307.58;74532.09
322;"Ecran 24"" Full HD";KeyboardPro;15/02/2024;45;1673.56;75310.31
323;Camera de conference;DisplayWorld;15/02/2024;40;142.96;5718.5
324;Enceintes Bluetooth portables;KeyboardPro;15/02/2024;45;741.41;33363.24
325;Disque SSD PCIe NVMe;DataStore;15/02/2024;15;1447.29;21709.36
326;Hub USB-C multiport;DataStore;15/02/2024;38;1349.98;51299.14
327;Cable d’alimentation secteur;DisplayWorld;15/02/2024;34;1419.6;48266.24
328;Disque dur externe 4TB;TechSolutions;15/02/2024;45;463.41;20853.41
329;Cle de cryptage USB;DataStore;15/02/2024;43;1635.88;70342.74
330;Support pour moniteur;DataStore;15/02/2024;13;1724.22;22414.85
331;Disque dur interne 3TB;TechSolutions;15/02/2024;39;2091.02;81549.67
332;Microphone de studio;KeyboardPro;15/02/2024;11;773.86;8512.49
333;"Ecran 32"" 4K UHD";MouseMaster;15/02/2024;31;1059.24;32836.58
334;Disque SSD portable 512GB;TechSolutions;15/02/2024;19;1443.13;27419.55
335;Cable USB 3.0;TechSolutions;15/02/2024;41;1538.64;63084.3
336;Ventilateur pour GPU;DisplayWorld;15/02/2024;15;1119.14;16787.05
337;Disque dur interne 1TB;TechSolutions;15/02/2024;25;189.66;4741.55
338;Clavier mecanique retroeclaire;KeyboardPro;15/02/2024;34;2587.05;87959.55
339;Souris optique gaming;KeyboardPro;15/02/2024;27;1841.8;49728.57
340;"Ecran portable 13""";MouseMaster;15/02/2024;19;1653.68;31419.94
341;Camera de webcam 4K;DisplayWorld;15/02/2024;47;305.72;14368.79
342;Disque dur externe 5TB;TechSolutions;15/02/2024;51;721.95;36819.56
343;Adaptateur Ethernet USB;KeyboardPro;15/02/2024;9;880.89;7928.02
344;Support pour disque dur;TechSolutions;15/02/2024;52;525.01;27300.73
345;Disque SSD SATA 1TB;TechSolutions;15/02/2024;11;301.9;3320.92
346;Cle USB 64GB;TechSolutions;15/02/2024;41;78.19;3205.6
347;Microphone de streaming;DataStore;15/02/2024;36;661.13;23800.75
348;"Ecran 27"" IPS";DisplayWorld;15/02/2024;39;1342.46;52356.11
349;Enceintes de gaming 5.1;DisplayWorld;15/02/2024;17;1355.48;23043.08
350;Disque dur interne 4TB;MouseMaster;15/02/2024;28;2178.09;60986.42
351;Cable HDMI 2.0;TechSolutions;15/02/2024;16;1106.45;17703.27
352;Disque SSD M.2 1TB;DataStore;15/02/2024;22;1508.97;33197.44
353;Support pour casque audio;DataStore;15/02/2024;30;1715.4;51461.92
354;Disque dur interne 6TB;DataStore;15/02/2024;36;776.61;27957.93
355;Cle de securite biometrie;DataStore;15/02/2024;30;1161.58;34847.31
356;Support pour laptop avec refroidissement;DataStore;15/02/2024;29;448.39;13003.39
